1.31E+09,0.191599,0.090632,0.211954,-13.475175,0.441839
1.31E+09,0.192079,0.090827,0.212471,-13.454005,0.441705
1.31E+09,0.192129,0.090745,0.212481,-13.453605,0.441252
1.32E+09,0.192319,0.090468,0.212535,-13.451405,0.439695
1.32E+09,0.19212,0.090898,0.212538,-13.451252,0.441921
1.33E+09,0.192261,0.090765,0.212609,-13.448372,0.441076
1.33E+09,0.192212,0.091079,0.212698,-13.444711,0.442505
1.33E+09,0.192315,0.091048,0.212779,-13.441445,0.442168
1.34E+09,0.192278,0.091607,0.212985,-13.433024,0.444614
1.34E+09,0.192274,0.091818,0.213073,-13.429447,0.445517
1.34E+09,0.192501,0.09235,0.213507,-13.411764,0.447307
1.35E+09,0.193199,0.092387,0.214152,-13.385562,0.446052
1.35E+09,0.19337,0.092984,0.214565,-13.368823,0.448221
1.35E+09,0.193041,0.092854,0.214211,-13.383145,0.448338
1.36E+09,0.193203,0.093075,0.214454,-13.373326,0.448939
1.36E+09,0.193618,0.093022,0.214805,-13.35911,0.447879
1.36E+09,0.193703,0.093578,0.215122,-13.346292,0.450039
1.37E+09,0.194235,0.093881,0.215734,-13.321635,0.450228
1.37E+09,0.193918,0.09395,0.215478,-13.331935,0.451158
1.38E+09,0.194479,0.094166,0.216077,-13.307821,0.450924
1.38E+09,0.19466,0.094194,0.216252,-13.300798,0.450675
1.38E+09,0.194777,0.094547,0.216512,-13.290377,0.45191
1.39E+09,0.195051,0.094946,0.216932,-13.273508,0.453009
1.39E+09,0.195595,0.094938,0.217418,-13.254099,0.451885
1.39E+09,0.195839,0.095216,0.217759,-13.240468,0.452542
1.40E+09,0.195911,0.095719,0.218044,-13.229103,0.454473
1.40E+09,0.196102,0.095516,0.218127,-13.225811,0.453255
1.40E+09,0.195912,0.09608,0.218203,-13.222779,0.455957
1.41E+09,0.195743,0.096616,0.218289,-13.219372,0.458504
1.41E+09,0.196097,0.096481,0.218547,-13.209119,0.457231
1.42E+09,0.196609,0.096361,0.218953,-13.192975,0.455709
1.42E+09,0.196223,0.096554,0.218692,-13.20336,0.457279
1.42E+09,0.1971,0.096998,0.219675,-13.164388,0.457326
1.43E+09,0.197485,0.096813,0.219939,-13.153972,0.4558
1.43E+09,0.197496,0.096902,0.219988,-13.152021,0.456141
